"assay_type","feature_id","original_class","name","quality","method","group","chain_length","mean_value__DMEM","mean_value__3T3-L1","mean_value__Adipocytes","mean_value__BMC + 3T3-L1","mean_value__BMC + Adipocytes","median_value__DMEM","median_value__3T3-L1","median_value__Adipocytes","median_value__BMC + 3T3-L1","median_value__BMC + Adipocytes","log2FC_BMC_Adipo_vs_BMC_3T3","log2FC_Adipo_vs_3T3","log2FC_BMC_Adipo_vs_Adipo","log2FC_BMC_3T3_vs_3T3","bmc_effect_adipocyte_abs","bmc_effect_3T3_abs","delta_bmc_effect_abs","bmc_effect_adipocyte_log2","bmc_effect_3T3_log2","delta_bmc_effect_log2","biological_pattern"
"Water-soluble",487,"Flavines","Riboflavin (pos.)",3,NA,"Other/Unclassified",NA,123.007662661102,98.3007648994462,17.1761246689122,41.6428212773798,19.1641019449158,123.809706842788,105.13392901191,16.231663675737,42.0489666331049,25.2342166411598,-0.736689045194949,-2.69534555090878,0.636570423468261,-1.32208608224556,9.00255296542282,-63.0849623788055,72.0875153442283,0.636570423468261,-1.32208608224556,1.95865650571383,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",251,"Polyamines","Putrescine (2 AQC) (2+)",3,NA,"Other/Unclassified",NA,0.000309426563625351,288.845906932438,56.0358774169697,82.4076421431968,87.2450929899925,0.000303621783197761,255.471031196042,64.9196946220889,73.8410500797591,71.059472067943,-0.0553960991318234,-1.9764315892274,0.130370756730688,-1.79066473336488,6.13977744585418,-181.629981116283,187.769758562137,0.130370756730688,-1.79066473336488,1.92103549009557,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",119,"Glu-AA","GluPhe (1 AQC)",3,NA,"Other/Unclassified",NA,16.3608210720602,15.0363609870821,34.8230634483396,11.8965261875961,47.2130161479004,3.27356578545937,17.1621201302852,24.7760688884315,10.3639572296607,54.0830237281825,2.38360084653157,0.529719511603056,1.12622851403018,-0.727652820898334,29.306954839751,-6.79816290062448,36.1051177403755,1.12622851403018,-0.727652820898334,1.85388133492851,"Adipocyte-enriched; further increased after BMC co-culture"
"Water-soluble",265,"Carbohydrates","Ribitol (neg.)",3,NA,"Other/Unclassified",NA,6569.53875703785,5063.15834866285,13884.4293349223,4648.93801336327,3681.83847555765,6800.27359417859,5047.66720147848,13691.8092304501,4619.54571640455,3707.79765403238,-0.317188470988303,1.43962439634433,-1.88467867746357,-0.127865810130944,-9984.01157641768,-428.121485073932,-9555.89009134375,-1.88467867746357,-0.127865810130944,-1.75681286733263,"Adipocyte-enriched; reduced after BMC co-culture"
"Water-soluble",239,"""S""-Metabs","Taurine (1 AQC)",3,NA,"Other/Unclassified",NA,1745.7528816394,335.331362176849,1267.01022665865,2294.42674408474,2702.67959562668,1742.88012209011,328.490029685646,1287.69032372746,2286.97697142859,2751.82815148585,0.266948539505782,1.97086419413902,1.09560469634746,2.7995203509807,1464.13782775838,1958.48694174294,-494.349113984559,1.09560469634746,2.7995203509807,-1.70391565463324,"Adipocyte-enriched; further increased after BMC co-culture"
"Water-soluble",37,"non-ess. AA","Proline (pos.)",3,NA,"Other/Unclassified",NA,4968.68496352851,43031.7224846729,13250.7700593012,55114.7893252245,53702.9432705644,4915.36704250393,44382.5678164896,13246.0846738547,55581.496427296,53236.2829125846,-0.0621948346412698,-1.74442715350835,2.00684385666006,0.324611537792984,39990.19823873,11198.9286108065,28791.2696279235,2.00684385666006,0.324611537792984,1.68223231886708,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",324,"Carboxylic Acids","2-Hydroxybutyrate",3,NA,"Other/Unclassified",NA,675.808422004088,1573.67289349735,5439.30402130791,1936.75981645286,1978.56160916778,677.590913304717,1632.39414659747,5412.62130918436,1925.89963478297,1990.91588599755,0.0478997487027358,1.7293380117521,-1.44289518421633,0.238543078833034,-3421.70542318682,293.505488185503,-3715.21091137232,-1.44289518421633,0.238543078833034,-1.68143826304936,"Adipocyte-enriched; reduced after BMC co-culture"
"Water-soluble",163,"Ser Metabs","Choline (+)",3,NA,"Other/Unclassified",NA,133834.470888986,41749.6434169699,122960.955781332,100825.93932111,93005.1893402763,133545.682141028,42100.4793889592,122577.77887729,100595.059830648,93623.4127956862,-0.103618196123928,1.5417889021994,-0.388756207569769,1.25665089075355,-28954.3660816042,58494.5804416887,-87448.9465232929,-0.388756207569769,1.25665089075355,-1.64540709832332,"Stronger BMC-associated depletion in adipocyte context"
"Water-soluble",335,"Carboxylic Acids","3-Hydroxyvalerate",3,NA,"Other/Unclassified",NA,2778.32054063311,3455.7658558165,19970.1786695657,3505.33638790431,6431.73861197428,2798.25615745595,3508.23220845691,19747.6125928719,3405.20169492643,6335.4938523235,0.895716828317347,2.49286210033864,-1.64014926071799,-0.0430039886966917,-13412.1187405484,-103.030513530486,-13309.0882270179,-1.64014926071799,-0.0430039886966917,-1.59714527202129,"Adipocyte-enriched; reduced after BMC co-culture"
"Water-soluble",482,"Nicotinamides","mNAM (pos.)",3,NA,"Other/Unclassified",NA,152.919736917703,6953.71150262501,30548.9125619771,6720.33666005513,9364.12956013974,88.0776325174443,7263.9245718688,30225.5668345916,6713.37535691639,9350.43483241521,0.477995149269817,2.05694826831629,-1.69266403255062,-0.11371091350415,-20875.1320021764,-550.549214952412,-20324.582787224,-1.69266403255062,-0.11371091350415,-1.57895311904647,"Adipocyte-enriched; reduced after BMC co-culture"
